player_id,player_name,position,age,nationality,height,foot,contract,market_value,club_id
502676,Giorgi Mamardashvili,Goalkeeper,24,Georgia,"1,97m",left,"Jun 30, 2025",€45.00m,1049
165467,Stole Dimitrievski,Goalkeeper,30,"North Macedonia, Spain","1,88m",right,"Jun 30, 2026",€4.00m,1049
227805,Jaume Doménech,Goalkeeper,33,Spain,"1,85m",right,"Jun 30, 2025",€800k,1049
646750,Cristhian Mosquera,Centre-Back,20,"Spain, Colombia","1,91m",right,"Jun 30, 2026",€30.00m,1049
895334,Yarek Gasiorowski,Centre-Back,19,"Spain, Poland","1,92m",left,"Jun 30, 2025",€15.00m,1049
369267,Maximiliano Caufriez,Centre-Back,27,Belgium,"1,89m",right,"Jun 30, 2025",€2.50m,1049
346289,Mouctar Diakhaby,Centre-Back,27,"Guinea, France","1,92m",right,"Jun 30, 2027",€2.00m,1049
707274,César Tárrega,Centre-Back,22,Spain,"1,94m",right,"Jun 30, 2028",€1.50m,1049
221322,José Gayà,Left-Back,29,Spain,"1,72m",left,"Jun 30, 2027",€25.00m,1049
623024,Jesús Vázquez,Left-Back,21,Spain,"1,82m",left,"Jun 30, 2026",€3.00m,1049
367466,Thierry Correia,Right-Back,25,"Portugal, Cape Verde","1,76m",right,"Jun 30, 2026",€6.00m,1049
170472,Dimitri Foulquier,Right-Back,31,"Guadeloupe, France","1,83m",right,"Jun 30, 2025",€2.50m,1049
328480,Pepelu,Defensive Midfield,26,Spain,"1,86m",right,"Jun 30, 2028",€22.00m,1049
495629,Hugo Guillamón,Defensive Midfield,24,Spain,"1,78m",right,"Jun 30, 2026",€8.00m,1049
671915,Enzo Barrenechea,Defensive Midfield,23,Argentina,"1,86m",right,"Jun 30, 2025",€7.50m,1049
834764,Javi Guerra,Central Midfield,21,Spain,"1,87m",right,"Jun 30, 2027",€20.00m,1049
375382,André Almeida,Attacking Midfield,24,Portugal,"1,76m",right,"Jun 30, 2028",€15.00m,1049
278837,Luis Rioja,Left Winger,30,Spain,"1,76m",left,"Jun 30, 2026",€4.00m,1049
617081,Diego López,Right Winger,22,Spain,"1,72m",right,"Jun 30, 2027",€14.00m,1049
622988,Fran Pérez,Right Winger,22,Spain,"1,76m",right,"Jun 30, 2026",€8.00m,1049
251845,Sergi Canós,Right Winger,27,Spain,"1,77m",right,"Jun 30, 2027",€2.50m,1049
548188,Germán Valera,Right Winger,22,"Spain, Lithuania","1,70m",left,"Jun 30, 2028",€2.00m,1049
573775,Hugo Duro,Centre-Forward,24,Spain,"1,77m",left,"Jun 30, 2028",€16.00m,1049
361254,Rafa Mir,Centre-Forward,27,Spain,"1,91m",right,"Jun 30, 2025",€2.50m,1049
422460,Dani Gómez,Centre-Forward,26,Spain,"1,78m",right,"Jun 30, 2025",€1.20m,1049
121483,Jan Oblak,Goalkeeper,31,Slovenia,"1,88m",right,"Jun 30, 2028",€28.00m,13
242359,Juan Musso,Goalkeeper,30,"Argentina, Italy","1,91m",right,"Jun 30, 2025",€5.00m,13
351809,Robin Le Normand,Centre-Back,27,"Spain, France","1,87m",right,"Jun 30, 2029",€40.00m,13
250845,José María Giménez,Centre-Back,29,"Uruguay, Spain","1,85m",right,"Jun 30, 2028",€22.00m,13
182904,Clément Lenglet,Centre-Back,29,France,"1,86m",left,"Jun 30, 2025",€10.00m,13
35047,Axel Witsel,Centre-Back,35,"Belgium, Martinique","1,86m",right,"Jun 30, 2025",€3.50m,13
57500,César Azpilicueta,Centre-Back,35,Spain,"1,78m",right,"Jun 30, 2025",€2.00m,13
240692,Reinildo Mandava,Left-Back,30,Mozambique,"1,80m",left,"Jun 30, 2025",€9.00m,13
448628,Javi Galán,Left-Back,29,Spain,"1,72m",left,"Jun 30, 2026",€7.00m,13
424042,Nahuel Molina,Right-Back,26,Argentina,"1,75m",right,"Jun 30, 2027",€28.00m,13
488362,Conor Gallagher,Central Midfield,24,"England, Ireland","1,82m",right,"Jun 30, 2029",€50.00m,13
255901,Rodrigo de Paul,Central Midfield,30,"Argentina, Italy","1,80m",right,"Jun 30, 2026",€30.00m,13
775605,Pablo Barrios,Central Midfield,21,Spain,"1,81m",right,"Jun 30, 2028",€25.00m,13
74229,Koke,Central Midfield,32,Spain,"1,76m",right,"Jun 30, 2025",€12.00m,13
282411,Marcos Llorente,Right Midfield,29,Spain,"1,84m",right,"Jun 30, 2027",€30.00m,13
694928,Samuel Lino,Left Midfield,24,Brazil,"1,70m",right,"Jun 30, 2027",€30.00m,13
205562,Thomas Lemar,Attacking Midfield,28,"France, Guadeloupe","1,71m",left,"Jun 30, 2027",€10.00m,13
461617,Rodrigo Riquelme,Left Winger,24,Spain,"1,74m",right,"Jun 30, 2028",€25.00m,13
266807,Ángel Correa,Right Winger,29,"Argentina, Spain","1,71m",right,"Jun 30, 2026",€18.00m,13
576024,Julián Alvarez,Centre-Forward,24,"Argentina, Italy","1,70m",right,"Jun 30, 2030",€90.00m,13
125781,Antoine Griezmann,Centre-Forward,33,France,"1,76m",left,"Jun 30, 2026",€25.00m,13
238407,Alexander Sørloth,Centre-Forward,28,Norway,"1,95m",left,"Jun 30, 2028",€25.00m,13
742201,Giuliano Simeone,Centre-Forward,21,"Argentina, Italy","1,73m",right,"Jun 30, 2028",€3.00m,13
566036,Borja Garcés,Centre-Forward,25,Spain,"1,83m",right,"Jun 30, 2025",€2.00m,13
108390,Thibaut Courtois,Goalkeeper,32,Belgium,"2,00m",left,"Jun 30, 2026",€28.00m,418
404839,Andriy Lunin,Goalkeeper,25,Ukraine,"1,91m",right,"Jun 30, 2030",€25.00m,418
401530,Éder Militão,Centre-Back,26,"Brazil, Spain","1,86m",right,"Jun 30, 2028",€60.00m,418
86202,Antonio Rüdiger,Centre-Back,31,"Germany, Sierra Leone","1,90m",right,"Jun 30, 2026",€25.00m,418
59016,David Alaba,Centre-Back,32,Austria,"1,80m",left,"Jun 30, 2026",€20.00m,418
251896,Jesús Vallejo,Centre-Back,27,Spain,"1,84m",right,"Jun 30, 2025",€1.00m,418
291417,Ferland Mendy,Left-Back,29,"France, Senegal","1,80m",left,"Jun 30, 2025",€22.00m,418
341264,Fran García,Left-Back,25,Spain,"1,69m",left,"Jun 30, 2027",€15.00m,418
138927,Daniel Carvajal,Right-Back,32,Spain,"1,73m",right,"Jun 30, 2025",€12.00m,418
221316,Lucas Vázquez,Right-Back,33,Spain,"1,73m",right,"Jun 30, 2025",€4.00m,418
413112,Aurélien Tchouaméni,Defensive Midfield,24,"France, Cameroon","1,88m",right,"Jun 30, 2028",€100.00m,418
369081,Federico Valverde,Central Midfield,26,"Uruguay, Spain","1,82m",right,"Jun 30, 2029",€120.00m,418
640428,Eduardo Camavinga,Central Midfield,21,"France, Congo","1,82m",left,"Jun 30, 2029",€100.00m,418
27992,Luka Modric,Central Midfield,39,Croatia,"1,72m",right,"Jun 30, 2025",€6.00m,418
319745,Dani Ceballos,Central Midfield,28,Spain,"1,79m",right,"Jun 30, 2027",€6.00m,418
581678,Jude Bellingham,Attacking Midfield,21,"England, Ireland","1,86m",right,"Jun 30, 2029",€180.00m,418
314678,Brahim Díaz,Attacking Midfield,25,"Morocco, Spain","1,70m",both,"Jun 30, 2027",€40.00m,418
371998,Vinicius Junior,Left Winger,24,"Brazil, Spain","1,76m",right,"Jun 30, 2027",€180.00m,418
412363,Rodrygo,Right Winger,23,"Brazil, Spain","1,74m",right,"Jun 30, 2028",€110.00m,418
861410,Arda Güler,Right Winger,19,Türkiye,"1,75m",left,"Jun 30, 2029",€45.00m,418
342229,Kylian Mbappé,Centre-Forward,25,"France, Cameroon","1,78m",right,"Jun 30, 2029",€180.00m,418
971570,Endrick,Centre-Forward,18,Brazil,"1,73m",left,"Jun 30, 2030",€60.00m,418
712107,Luiz Júnior,Goalkeeper,23,"Brazil, Portugal","1,92m",left,"Jun 30, 2030",€6.00m,1050
341713,Diego Conde,Goalkeeper,25,Spain,"1,88m",right,"Jun 30, 2029",€2.00m,1050
547248,Iker Álvarez,Goalkeeper,23,Andorra,"1,90m",right,"Jun 30, 2026",€800k,1050
484988,Logan Costa,Centre-Back,23,"Cape Verde, France","1,90m",right,"Jun 30, 2030",€12.00m,1050
780630,Willy Kambwala,Centre-Back,20,"France, DR Congo","1,92m",right,"Jun 30, 2029",€5.00m,1050
286384,Eric Bailly,Centre-Back,30,Cote d'Ivoire,"1,87m",right,"Jun 30, 2025",€3.00m,1050
15452,Raúl Albiol,Centre-Back,39,Spain,"1,90m",right,"Jun 30, 2025",€1.50m,1050
678406,Sergi Cardona,Left-Back,25,Spain,"1,86m",both,"Jun 30, 2027",€6.00m,1050
356197,Alfonso Pedraza,Left-Back,28,Spain,"1,84m",left,"Jun 30, 2026",€5.00m,1050
126719,Juan Bernat,Left-Back,31,Spain,"1,70m",left,"Jun 30, 2025",€4.00m,1050
480763,Juan Foyth,Right-Back,26,"Argentina, Spain","1,87m",right,"Jun 30, 2026",€15.00m,1050
76467,Kiko Femenía,Right-Back,33,Spain,"1,74m",right,"Jun 30, 2025",€1.40m,1050
485963,Pape Gueye,Defensive Midfield,25,"Senegal, France","1,89m",left,"Jun 30, 2028",€6.00m,1050
783396,Ramón Terrats,Defensive Midfield,23,Spain,"1,81m",left,"Jun 30, 2026",€4.00m,1050
380598,Santi Comesaña,Central Midfield,27,Spain,"1,88m",both,"Jun 30, 2027",€6.00m,1050
59561,Dani Parejo,Central Midfield,35,Spain,"1,82m",right,"Jun 30, 2026",€2.50m,1050
165007,Denis Suárez,Attacking Midfield,30,Spain,"1,76m",right,"Jun 30, 2026",€1.50m,1050
548111,Álex Baena,Left Winger,23,Spain,"1,74m",right,"Jun 30, 2028",€40.00m,1050
246968,Ayoze Pérez,Left Winger,31,Spain,"1,78m",right,"Jun 30, 2028",€7.00m,1050
568157,Yéremy Pino,Right Winger,21,Spain,"1,72m",right,"Jun 30, 2027",€30.00m,1050
709969,Ilias Akhomach,Right Winger,20,"Morocco, Spain","1,75m",left,"Jun 30, 2026",€15.00m,1050
343052,Nicolas Pépé,Right Winger,29,"Cote d'Ivoire, France","1,83m",left,"Jun 30, 2026",€8.50m,1050
177467,Gerard Moreno,Centre-Forward,32,Spain,"1,80m",left,"Jun 30, 2027",€10.00m,1050
937941,Thierno Barry,Centre-Forward,21,"France, Guinea","1,95m",right,"Jun 30, 2029",€4.00m,1050
286415,Pau López,Goalkeeper,29,Spain,"1,89m",left,"Jun 30, 2025",€10.00m,12321
195488,Paulo Gazzaniga,Goalkeeper,32,"Argentina, Italy","1,95m",right,"Jun 30, 2027",€4.00m,12321
120705,Juan Carlos,Goalkeeper,36,Spain,"1,87m",N/A,"Jun 30, 2025",€200k,12321
345911,Ladislav Krejci,Centre-Back,25,Czech Republic,"1,91m",left,"Jun 30, 2029",€10.00m,12321
632896,Alejandro Francés,Centre-Back,22,Spain,"1,82m",right,"Jun 30, 2029",€4.00m,12321
12282,Daley Blind,Centre-Back,34,"Netherlands, England","1,80m",left,"Jun 30, 2026",€3.00m,12321
129444,David López,Centre-Back,34,Spain,"1,85m",right,"Jun 30, 2026",€2.50m,12321
115333,Juanpe,Centre-Back,33,Spain,"1,90m",right,"Jun 30, 2025",€1.00m,12321
525299,Miguel Gutiérrez,Left-Back,23,Spain,"1,80m",left,"Jun 30, 2027",€25.00m,12321
826224,Arnau Martínez,Right-Back,21,Spain,"1,82m",right,"Jun 30, 2027",€10.00m,12321
66100,Oriol Romeu,Defensive Midfield,33,Spain,"1,83m",right,"Jun 30, 2025",€2.00m,12321
378293,Yangel Herrera,Central Midfield,26,"Venezuela, Spain","1,84m",right,"Jun 30, 2027",€25.00m,12321
288255,Donny van de Beek,Central Midfield,27,Netherlands,"1,84m",right,"Jun 30, 2028",€5.00m,12321
742521,Jhon Solís,Central Midfield,19,Colombia,"1,86m",right,"Jun 30, 2028",€3.00m,12321
341278,Iván Martín,Attacking Midfield,25,Spain,"1,78m",left,"Jun 30, 2026",€15.00m,12321
646698,Gabriel Misehouy,Attacking Midfield,19,"Netherlands, Ghana","1,73m",right,"Jun 30, 2028",€1.00m,12321
537382,Bryan Gil,Left Winger,23,Spain,"1,75m",left,"Jun 30, 2025",€14.00m,12321
355861,Arnaut Danjuma,Left Winger,27,"Netherlands, Nigeria","1,78m",right,"Jun 30, 2025",€13.00m,12321
264372,Viktor Tsygankov,Right Winger,26,Ukraine,"1,78m",left,"Jun 30, 2027",€30.00m,12321
857818,Yaser Asprilla,Right Winger,20,Colombia,"1,75m",left,"Jun 30, 2030",€9.00m,12321
99353,Portu,Right Winger,32,Spain,"1,67m",right,"Jun 30, 2027",€3.50m,12321
340376,Abel Ruiz,Centre-Forward,24,Spain,"1,82m",right,"Jun 30, 2029",€12.00m,12321
476219,Bojan Miovski,Centre-Forward,25,North Macedonia,"1,89m",left,"Jun 30, 2028",€4.00m,12321
59323,Cristhian Stuani,Centre-Forward,37,"Uruguay, Italy","1,84m",right,"Jun 30, 2026",€1.80m,12321
262396,Unai Simón,Goalkeeper,27,Spain,"1,90m",right,"Jun 30, 2029",€30.00m,621
625014,Julen Agirrezabala,Goalkeeper,23,Spain,"1,87m",left,"Jun 30, 2027",€5.00m,621
834483,Álex Padilla,Goalkeeper,21,"Mexico, Spain","1,90m",right,"Jun 30, 2027",€200k,621
524000,Dani Vivian,Centre-Back,25,Spain,"1,84m",right,"Jun 30, 2032",€25.00m,621
591916,Aitor Paredes,Centre-Back,24,Spain,"1,85m",right,"Jun 30, 2029",€22.00m,621
255488,Yeray Álvarez,Centre-Back,29,Spain,"1,82m",right,"Jun 30, 2026",€8.00m,621
338285,Unai Núñez,Centre-Back,27,Spain,"1,86m",right,"Jun 30, 2025",€7.00m,621
61812,Yuri Berchiche,Left-Back,34,"Spain, Algeria","1,81m",left,"Jun 30, 2025",€1.80m,621
710671,Adama Boiro,Left-Back,22,"Spain, Senegal","1,83m",left,"Jun 30, 2029",€400k,621
289255,Andoni Gorosabel,Right-Back,28,Spain,"1,74m",right,"Jun 30, 2028",€5.00m,621
255501,Iñigo Lekue,Right-Back,31,Spain,"1,80m",right,"Jun 30, 2025",€3.00m,621
96718,Óscar de Marcos,Right-Back,35,Spain,"1,82m",right,"Jun 30, 2025",€1.50m,621
300168,Mikel Vesga,Defensive Midfield,31,Spain,"1,91m",left,"Jun 30, 2027",€4.00m,621
625047,Beñat Prados,Central Midfield,23,Spain,"1,80m",right,"Jun 30, 2031",€15.00m,621
126751,Iñigo Ruiz de Galarreta,Central Midfield,31,Spain,"1,75m",right,"Jun 30, 2025",€5.00m,621
99343,Ander Herrera,Central Midfield,35,Spain,"1,82m",right,"Jun 30, 2025",€2.00m,621
938729,Mikel Jauregizar,Central Midfield,20,Spain,"1,77m",right,"Jun 30, 2027",€800k,621
571020,Oihan Sancet,Attacking Midfield,24,Spain,"1,88m",right,"Jun 30, 2032",€35.00m,621
834752,Unai Gómez,Attacking Midfield,21,Spain,"1,83m",left,"Jun 30, 2028",€6.00m,621
709187,Nico Williams,Left Winger,22,"Spain, Ghana","1,81m",right,"Jun 30, 2027",€70.00m,621
671649,Álvaro Djaló,Left Winger,25,"Spain, Guinea-Bissau","1,75m",right,"Jun 30, 2029",€15.00m,621
338425,Álex Berenguer,Left Winger,29,Spain,"1,75m",right,"Jun 30, 2027",€12.00m,621
668183,Nico Serrano,Left Winger,21,Spain,"1,76m",left,"Jun 30, 2026",€1.40m,621
255508,Iñaki Williams,Right Winger,30,"Ghana, Spain","1,86m",right,"Jun 30, 2028",€25.00m,621
340205,Gorka Guruzeta,Centre-Forward,28,Spain,"1,88m",right,"Jun 30, 2028",€18.00m,621
711394,Javier Martón,Centre-Forward,25,Spain,"1,81m",right,"Jun 30, 2026",€500k,621
417913,Álvaro Valles,Goalkeeper,27,Spain,"1,91m",right,"Jun 30, 2025",€12.00m,472
146227,Jasper Cillessen,Goalkeeper,35,Netherlands,"1,87m",right,"Jun 30, 2026",€1.30m,472
357770,Dinko Horkas,Goalkeeper,25,"Croatia, Bosnia-Herzegovina","1,89m",right,"Jun 30, 2028",€1.20m,472
617060,Mika Mármol,Centre-Back,23,Spain,"1,81m",left,"Jun 30, 2026",€15.00m,472
255906,Scott McKenna,Centre-Back,27,Scotland,"1,89m",left,"Jun 30, 2027",€9.00m,472
510396,Alex Suárez,Centre-Back,31,Spain,"1,80m",right,"Jun 30, 2026",€1.20m,472
1146029,Juanma Herzog,Centre-Back,20,"Spain, Germany","1,86m",right,"Jun 30, 2025",€1.00m,472
243760,Álex Muñoz,Left-Back,30,Spain,"1,87m",left,"Jun 30, 2026",€1.20m,472
215099,Daley Sinkgraven,Left-Back,29,Netherlands,"1,79m",left,"Jun 30, 2025",€1.00m,472
603940,Marvin Park,Right-Back,24,Spain,"1,77m",right,"Jun 30, 2028",€2.00m,472
438971,Viti Rozada,Right-Back,27,Spain,"1,72m",right,"Jun 30, 2027",€1.50m,472
670717,Dário Essugo,Defensive Midfield,19,"Portugal, Angola","1,78m",right,"Jun 30, 2025",€3.50m,472
581781,Enzo Loiodice,Central Midfield,23,France,"1,77m",left,"Jun 30, 2026",€4.00m,472
282421,Javi Muñoz,Central Midfield,29,Spain,"1,77m",right,"Jun 30, 2025",€3.00m,472
120095,José Campaña,Central Midfield,31,Spain,"1,79m",right,"Jun 30, 2025",€1.50m,472
531062,Fabio González,Central Midfield,27,Spain,"1,76m",right,"Jun 30, 2025",€500k,472
733576,Alberto Moleiro,Attacking Midfield,20,"Spain, Cuba","1,71m",right,"Jun 30, 2026",€15.00m,472
566574,Kirian Rodríguez,Attacking Midfield,28,Spain,"1,78m",right,"Jun 30, 2028",€12.00m,472
611075,Iván Gil,Attacking Midfield,24,Spain,"1,68m",right,"Jun 30, 2027",€1.00m,472
511021,Manu Fuster,Left Winger,26,Spain,"1,69m",right,"Jun 30, 2028",€2.40m,472
534379,Pejiño,Left Winger,28,Spain,"1,78m",left,"Jun 30, 2026",€1.20m,472
282672,Benito Ramírez,Left Winger,29,Spain,"1,79m",left,"Jun 30, 2025",€600k,472
177847,Adnan Januzaj,Right Winger,29,"Belgium, Kosovo","1,86m",left,"Jun 30, 2025",€2.00m,472
505653,Fábio Silva,Centre-Forward,22,Portugal,"1,85m",right,"Jun 30, 2025",€11.00m,472
298477,Oli McBurnie,Centre-Forward,28,"Scotland, England","1,88m",right,"Jun 30, 2027",€4.50m,472
199369,Sandro Ramírez,Centre-Forward,29,Spain,"1,74m",right,"Jun 30, 2026",€1.50m,472
443222,Marc Cardona,Centre-Forward,29,Spain,"1,82m",right,"Jun 30, 2026",€1.40m,472
227961,Jaime Mata,Centre-Forward,35,Spain,"1,86m",right,"Jun 30, 2025",€900k,472
453704,Álvaro Fernández,Goalkeeper,26,Spain,"1,85m",right,"Jun 30, 2025",€2.50m,368
73517,Ørjan Nyland,Goalkeeper,34,Norway,"1,92m",right,"Jun 30, 2026",€1.40m,368
730581,Loïc Badé,Centre-Back,24,"France, Cote d'Ivoire","1,91m",right,"Jun 30, 2029",€14.00m,368
766583,Kike Salas,Centre-Back,22,Spain,"1,88m",left,"Jun 30, 2026",€10.00m,368
439022,Marcão,Centre-Back,28,Brazil,"1,85m",left,"Jun 30, 2027",€4.00m,368
74294,Nemanja Gudelj,Centre-Back,32,"Serbia, Netherlands","1,87m",right,"Jun 30, 2026",€3.50m,368
538996,Tanguy Nianzou,Centre-Back,22,"France, Cote d'Ivoire","1,91m",right,"Jun 30, 2027",€3.00m,368
849410,Valentín Barco,Left-Back,20,Argentina,"1,70m",left,"Jun 30, 2025",€13.00m,368
501418,Adrià Pedrosa,Left-Back,26,Spain,"1,72m",left,"Jun 30, 2028",€6.00m,368
676042,Juanlu Sánchez,Right-Back,21,Spain,"1,86m",right,"Jun 30, 2026",€15.00m,368
402733,Gonzalo Montiel,Right-Back,27,"Argentina, Spain","1,75m",right,"Jun 30, 2026",€10.00m,368
711625,José Ángel Carmona,Right-Back,22,Spain,"1,84m",right,"Jun 30, 2025",€3.50m,368
15956,Jesús Navas,Right-Back,38,Spain,"1,70m",right,"Dec 31, 2024",€2.50m,368
569384,Lucien Agoumé,Defensive Midfield,22,"France, Cameroon","1,85m",right,"Jun 30, 2028",€6.00m,368
381967,Albert Sambi Lokonga,Central Midfield,24,"Belgium, DR Congo","1,83m",right,"Jun 30, 2025",€15.00m,368
212723,Djibril Sow,Central Midfield,27,"Switzerland, Senegal","1,84m",right,"Jun 30, 2028",€9.00m,368
148928,Saúl Ñíguez,Central Midfield,29,Spain,"1,84m",left,"Jun 30, 2025",€7.50m,368
610238,Pedro Ortiz,Central Midfield,24,Spain,"1,84m",left,"Jun 30, 2025",€400k,368
766723,Manu Bueno,Central Midfield,20,Spain,"1,78m",left,"Jun 30, 2026",€300k,368
500067,Chidera Ejuke,Left Winger,26,Nigeria,"1,76m",right,"Jun 30, 2027",€6.00m,368
303259,Dodi Lukébakio,Right Winger,27,"Belgium, DR Congo","1,87m",left,"Jun 30, 2028",€12.00m,368
111961,Suso,Right Winger,30,Spain,"1,77m",left,"Jun 30, 2025",€4.00m,368
639733,Peque Fernández,Second Striker,21,Spain,"1,72m",right,"Jun 30, 2028",€3.00m,368
687609,Isaac Romero,Centre-Forward,24,Spain,"1,84m",left,"Jun 30, 2028",€18.00m,368
295330,Kelechi Iheanacho,Centre-Forward,27,Nigeria,"1,85m",left,"Jun 30, 2026",€12.00m,368
316884,Dominik Greif,Goalkeeper,27,Slovakia,"1,97m",right,"Jun 30, 2026",€2.50m,237
562742,Leo Román,Goalkeeper,24,Spain,"1,89m",right,"Jun 30, 2026",€1.80m,237
27493,Iván Cuéllar,Goalkeeper,40,Spain,"1,87m",left,"Jun 30, 2025",€100k,237
277384,Martin Valjent,Centre-Back,28,Slovakia,"1,87m",right,"Jun 30, 2025",€6.00m,237
520840,José Copete,Centre-Back,24,Spain,"1,90m",left,"Jun 30, 2026",€2.80m,237
400131,Siebe Van der Heyden,Centre-Back,26,Belgium,"1,85m",left,"Jun 30, 2028",€2.00m,237
278296,Antonio Raíllo,Centre-Back,32,Spain,"1,87m",N/A,"Jun 30, 2026",€2.00m,237
320271,Toni Lato,Left-Back,26,Spain,"1,71m",left,"Jun 30, 2027",€3.50m,237
262939,Johan Mojica,Left-Back,32,"Colombia, Spain","1,85m",left,"Jun 30, 2027",€2.20m,237
